1.518750470124106869e+03,9.760646800000000178e-01,8.152189753975268294e-02,-2.369323672809103137e-03
1.518751859046871004e+03,9.665162600000000159e-01,8.148389336128895877e-02,-1.086217914907059226e-02
1.518753247969170161e+03,9.779278000000000137e-01,8.157593382992037179e-02,1.551211650837953232e-03
1.518754636891470227e+03,9.877442699999999798e-01,8.163521804154509620e-02,1.231666152040330336e-02
1.518756025814235045e+03,9.579739600000000133e-01,8.148510442008674581e-02,-1.655669681910628202e-02
1.518757414736534201e+03,9.660875799999999458e-01,8.138836709378986789e-02,-7.597311537836319573e-03
1.518758803658833358e+03,9.837526699999999957e-01,8.160965765242156333e-02,1.086320010402622507e-02
1.518760192581598403e+03,9.671245200000000430e-01,8.159096633753727679e-02,-5.019029221102349475e-03
1.518761581503897787e+03,9.725150500000000475e-01,8.175161424822079137e-02,1.068762417131760567e-03
1.518762970426662605e+03,9.675817500000000182e-01,8.140695588517804504e-02,-3.215092082803436974e-03
1.518764359348961761e+03,9.500731799999999616e-01,8.152968291773841913e-02,-2.012119072561199817e-02
1.518765748271260463e+03,9.559370299999999654e-01,8.137030373531925487e-02,-1.370100085534274939e-02
1.518767137194025736e+03,9.973703600000000113e-01,8.186486426510963810e-02,2.824338012278853477e-02
1.518768526116325802e+03,9.815725100000000092e-01,8.146892493085712561e-02,1.291213429652515732e-02
1.518769915038624276e+03,9.785112099999999646e-01,8.147267344618358553e-02,1.027383427453692349e-02
1.518771303961388412e+03,9.791526200000000291e-01,8.150605765960391991e-02,1.129548260820925631e-02
1.518772692883687569e+03,9.650661900000000459e-01,8.140664831468971685e-02,-2.452628526612363191e-03
1.518774081805987635e+03,9.621795400000000553e-01,8.130107474457198835e-02,-5.042036564921734132e-03
1.518775470728286791e+03,9.737907599999999775e-01,8.178776018831752925e-02,6.826190923311208081e-03
1.518776859651051609e+03,9.765005100000000438e-01,8.140109282274433922e-02,9.753556435163873717e-03
1.518778248573350993e+03,9.703266000000000391e-01,8.160601806830969362e-02,3.758712255397547719e-03
1.518779637495650377e+03,9.678702999999999612e-01,8.138446479321924387e-02,1.443770893908707942e-03
1.518781026418415195e+03,9.737006400000000061e-01,8.150020741260721735e-02,7.378604810050586049e-03
1.518782415340714351e+03,9.626951799999999837e-01,8.143668769904950644e-02,-3.558383635563371061e-03
1.518783804263013508e+03,9.632067699999999899e-01,8.147156491088192176e-02,-3.013501971347927466e-03
1.518785193185312210e+03,9.813375500000000029e-01,8.138078676279635049e-02,1.511623223312173053e-02
1.518786582108077482e+03,9.839946000000000526e-01,8.153746188800566064e-02,1.773874139114579168e-02
1.518787971030377548e+03,9.743574299999999688e-01,8.153747470344266390e-02,8.034377956502400386e-03
1.518789359952676250e+03,9.734848099999999782e-01,8.146864939896134028e-02,7.062754353718288247e-03
1.518790748874974497e+03,9.620544300000000160e-01,8.147172510384458055e-02,-4.497596986791058127e-03
1.518792137797739315e+03,9.871786799999999751e-01,8.186499241947976790e-02,2.046655630661861625e-02
1.518793526720039381e+03,9.790480099999999686e-01,8.146309390701594877e-02,1.214650677189402922e-02
1.518794915642338538e+03,9.716820099999999849e-01,8.151648942533294695e-02,4.562686791030237665e-03
1.518796304564637694e+03,9.662637099999999979e-01,8.146434341212477337e-02,-1.101031205668276391e-03
1.518797693486937078e+03,9.716808799999999691e-01,8.147242354516182061e-02,4.043965212170666512e-03
1.518800471332001280e+03,9.742754099999999529e-01,8.162909226265262219e-02,6.017250900854489992e-03
1.518801860254300436e+03,9.677166299999999666e-01,8.154024924555609843e-02,-8.889148629828910742e-04
1.518803249176599593e+03,9.727757599999999893e-01,8.152284588209168792e-02,3.799443509722541523e-03
1.518804638098898295e+03,9.925010800000000355e-01,8.163052118387964518e-02,2.313144844952216145e-02
1.518806027021198133e+03,9.770362999999999687e-01,8.150117497810176193e-02,7.251652386368004355e-03
1.518807415943963633e+03,9.703779799999999733e-01,8.152728643101687933e-02,1.574576014559785075e-04
1.518808804866262335e+03,9.765890200000000299e-01,8.157809323105714994e-02,5.912606818092452227e-03
1.518810193788560582e+03,9.747566600000000525e-01,8.146720766229730015e-02,3.605182323820413370e-03
1.518811582710859966e+03,9.711405600000000415e-01,8.159998199747632575e-02,-5.043134514999790541e-04
1.518812971633159805e+03,9.565265200000000467e-01,8.142913299893000945e-02,-1.562923807723821945e-02
1.518814360555458961e+03,9.784450500000000384e-01,8.151627797062223346e-02,5.761760877447476975e-03
1.518815749477758345e+03,9.704396699999999765e-01,8.140955101117329507e-02,-2.786954157360809620e-03
1.518817138400057729e+03,9.562342799999999921e-01,8.131963149736762264e-02,-1.755064075115857908e-02
1.518818527322822547e+03,9.498809599999999964e-01,8.136653599683726923e-02,-2.447637666761709116e-02
1.518819916245121703e+03,9.683712700000000062e-01,8.157371035159852179e-02,-6.571759092346789871e-03
1.518821305167420860e+03,9.864296900000000257e-01,8.154961092229449926e-02,1.088853421547836958e-02
1.518822694089720017e+03,9.850075799999999937e-01,8.172636783730406751e-02,8.856705686277291378e-03
1.518824083012018718e+03,9.770952499999999707e-01,8.165936232487865098e-02,3.239077506738269330e-04
1.518825471934318557e+03,1.012411100000000008e+00,8.186781181562274856e-02,2.235906656903693251e-02
1.518826860856618396e+03,9.923231599999999819e-01,8.161596925515074430e-02,-1.841228987718840360e-02
1.518828249778917098e+03,9.977045100000000444e-01,8.161953194664049727e-02,-6.246805498328809880e-02
1.518829638701216254e+03,1.022124400000000044e+00,8.159658590666772626e-02,-1.450527613420534434e-01
1.518831027623515411e+03,1.006004300000000073e+00,8.168438446564763034e-02,-3.397511920990887724e-01
1.518832416545814567e+03,1.172453500000000037e+00,8.290377329748807589e-02,-4.295298083073429973e-01
1.518833805468113724e+03,2.163501500000000188e+00,8.987492890028896120e-02,2.493589282615492619e-01
1.518835194390413108e+03,2.679253800000000130e+00,9.332020535614098111e-02,3.948806809834989884e-01
1.518836583312712492e+03,2.703987800000000163e+00,9.345458802866518644e-02,-1.153330472412036553e-02
1.518837972235011648e+03,2.561046800000000179e+00,9.254088581590924623e-02,-3.310237443194724571e-01
1.518839361157311487e+03,2.327563300000000002e+00,9.093463097922190042e-02,-3.444870549311213059e-01
1.518840750079610871e+03,2.360979100000000219e+00,9.125739416812694849e-02,-1.197421513958776551e-01
1.518842139001909118e+03,2.317322499999999952e+00,9.086346044976707781e-02,7.851074400191962455e-03
1.518843527924207820e+03,2.230647100000000105e+00,9.058383402184966293e-02,6.619990386117827197e-02
1.518844916846507658e+03,2.196438800000000136e+00,9.003396206590873196e-02,1.550838490309277840e-01
1.518846305768807497e+03,2.171622000000000163e+00,8.996170222430777130e-02,2.302473609083399153e-01
1.518847694691106199e+03,2.102146400000000082e+00,8.945337791516481951e-02,2.465219975023700827e-01
1.518849083613405355e+03,1.959538800000000025e+00,8.861756792857732046e-02,1.816076511078230649e-01
1.518850472535704512e+03,1.878697899999999921e+00,8.796433947312201629e-02,1.674758598614644878e-01
1.518851861458003668e+03,1.761041199999999973e+00,8.711441328266406048e-02,1.073108874438555155e-01
1.518853250380303052e+03,1.695483099999999910e+00,8.659804087907661818e-02,8.919784058069687993e-02
1.518854639302602436e+03,1.627786399999999967e+00,8.618954882426931030e-02,6.291709458570071689e-02
1.518856028224901593e+03,1.558909700000000065e+00,8.575171582641946677e-02,3.230246855017039620e-02
1.518857417147200749e+03,1.517468299999999992e+00,8.522151556629435631e-02,2.441956754508206942e-02
1.518858806069034927e+03,1.475452100000000044e+00,8.498289212910184465e-02,1.198901917192671251e-02
1.518860194991334311e+03,1.459380399999999911e+00,8.499040197519179551e-02,2.089426908773807032e-02
1.518861583913632558e+03,1.468138500000000013e+00,8.508032789671596263e-02,5.199138304388686155e-02
1.518862972835931259e+03,1.481723099999999960e+00,8.507960382452468828e-02,8.675176088840784450e-02
1.518864361758231325e+03,1.450049399999999933e+00,8.500591506169671852e-02,7.415558897722043796e-02
1.518865750680530937e+03,1.396843300000000010e+00,8.456042484023126860e-02,3.739356466424154785e-02
1.518867139602829639e+03,1.371720599999999957e+00,8.444007507123689471e-02,2.729466563649505378e-02
1.518868528525128795e+03,1.347210199999999913e+00,8.420396986741753020e-02,1.733599397077678628e-02
1.518869917446962290e+03,1.296038699999999988e+00,8.391839066900731725e-02,-2.044115021504664190e-02
1.518871306369261447e+03,1.283549800000000074e+00,8.367935713783035412e-02,-2.053827989090338188e-02
1.518872695291560831e+03,1.259109000000000034e+00,8.362255271326773931e-02,-3.403311613233549887e-02
1.518874084213860215e+03,1.227602700000000047e+00,8.335494075755055243e-02,-5.529610996333246542e-02
1.518875473136159371e+03,1.238482599999999989e+00,8.342891786771132467e-02,-3.426226987734729001e-02
1.518876862058457846e+03,1.236653900000000084e+00,8.333296228307227049e-02,-2.653419798643845071e-02
1.518878250980292023e+03,1.226806999999999981e+00,8.322215360693452357e-02,-2.735331524425550775e-02
1.518879639902592089e+03,1.218170399999999987e+00,8.349916568570114883e-02,-2.786439043651488950e-02
1.518881028824890336e+03,1.178678399999999904e+00,8.308004322589111756e-02,-5.961782041343104133e-02
1.518882417747189038e+03,1.202117399999999892e+00,8.316500316557252914e-02,-2.838335218393775797e-02
1.518883806669489104e+03,1.182288299999999959e+00,8.318548864163871626e-02,-4.076246353096669994e-02
1.518885195591323054e+03,1.185437000000000074e+00,8.289924304050377835e-02,-3.083684720091009815e-02
1.518886584513621756e+03,1.167515199999999975e+00,8.288941360031437666e-02,-4.224286837494357211e-02
1.518887973435920912e+03,1.178139199999999942e+00,8.327468408325310045e-02,-2.500114100745613049e-02
1.518889362358220069e+03,1.179324999999999957e+00,8.283740214919484146e-02,-1.743956240420421050e-02
1.518890751280053792e+03,1.162235600000000035e+00,8.293440859966899614e-02,-2.837617478053396092e-02
1.518892140202353175e+03,1.156745200000000029e+00,8.291150741372575739e-02,-2.821592090983512241e-02
1.518893529124652332e+03,1.181430299999999933e+00,8.291598640896200023e-02,1.946151436464595499e-03
1.518894918046951489e+03,1.148964199999999991e+00,8.280042320569221126e-02,-2.492203346883319071e-02
1.518896306968784302e+03,1.165177600000000036e+00,8.296822853794778851e-02,-3.277608075065276474e-03
1.518897695891084140e+03,1.180133600000000005e+00,8.297088774112809650e-02,1.695356588110321847e-02
1.518899084813384206e+03,1.164485699999999957e+00,8.276346348534509290e-02,6.186604192677080949e-03
1.518900473735217020e+03,1.176444599999999951e+00,8.300258031686263971e-02,2.290357228523728222e-02
1.518901862657515494e+03,1.153238100000000044e+00,8.286915239439593406e-02,4.577947089010263315e-03
1.518903251579815560e+03,1.147706300000000068e+00,8.278183441430403411e-02,3.806162620400396074e-03
1.518904640501649737e+03,1.137067999999999968e+00,8.253771315463268032e-02,-2.403381880834311313e-03
1.518906029423948212e+03,1.132490500000000067e+00,8.255451419255746548e-02,-2.647052768432918424e-03
1.518907418346247368e+03,1.132823499999999983e+00,8.270865826895659745e-02,2.139658874310718453e-03
1.518908807268080864e+03,1.143186500000000105e+00,8.263074681963263057e-02,1.686196101044171863e-02
1.518910196190380248e+03,1.129250499999999935e+00,8.254294826065272650e-02,7.196704567667211797e-03
1.518911585112679631e+03,1.108582100000000015e+00,8.276791044198879288e-02,-7.632379585446545309e-03
1.518914362956812283e+03,1.113952400000000065e+00,8.242099015431317288e-02,3.884010263174385302e-03
1.518915751879110985e+03,1.105577899999999891e+00,8.248638732939336804e-02,-5.097276273827860971e-04
1.518917140800944935e+03,1.100370300000000023e+00,8.237408565484352629e-02,-1.800023059120883090e-03
1.518918529723245001e+03,1.078823800000000110e+00,8.230577937556123047e-02,-1.964657157165411450e-02
1.518919918645543476e+03,1.101278999999999897e+00,8.238541450116351750e-02,6.462168683098547250e-03
1.518921307567376289e+03,1.083545999999999898e+00,8.215811991029098316e-02,-7.507706052927939216e-03
1.518922696489676355e+03,1.092292800000000064e+00,8.225683081388793227e-02,4.955605983005735918e-03
1.518924085411510532e+03,1.078532700000000011e+00,8.219042762700216886e-02,-5.270493370431637847e-03
1.518925474333809007e+03,1.056848299999999963e+00,8.216176590212134756e-02,-2.345252626352856140e-02
1.518926863255642502e+03,1.066545700000000041e+00,8.227718813558397570e-02,-1.014662742934186075e-02
1.518928252177941886e+03,1.071296699999999991e+00,8.219738640930053519e-02,-1.818865037948072874e-03
1.518929641100241270e+03,1.085057399999999950e+00,8.220709410283830176e-02,1.549039330662899117e-02
1.518931030022074765e+03,1.054334199999999999e+00,8.209175516971622955e-02,-1.182868217803098761e-02
1.518932418944373921e+03,1.063928500000000055e+00,8.213048342037122806e-02,1.154449531527065517e-03
1.518933807866207417e+03,1.046241900000000058e+00,8.201110121687138488e-02,-1.304064402607649220e-02
1.518935196788506119e+03,1.054672099999999890e+00,8.229471965341852990e-02,-1.134143389010222255e-03
1.518936585710340069e+03,1.051925400000000010e+00,8.204178778080035983e-02,-4.166396091510975175e-04
1.518937974632640135e+03,1.046563899999999991e+00,8.221462957980228692e-02,-2.425425731062372248e-03
1.518939363554473175e+03,1.047025600000000001e+00,8.203800722688137093e-02,1.388123680428125090e-03
1.518940752476771422e+03,1.044367199999999940e+00,8.203360512426720319e-02,2.181792456337882519e-03
1.518942141398605827e+03,1.042783000000000015e+00,8.194382658026870547e-02,4.049085932196865717e-03
1.518943530320905893e+03,1.039946400000000049e+00,8.200404631879541772e-02,4.575661700576508228e-03
1.518944919242738479e+03,1.042749399999999937e+00,8.188570857341219422e-02,1.075136177693621423e-02
1.518946308165037635e+03,1.036492200000000086e+00,8.195792996870211733e-02,7.965804032500727744e-03
1.518947697086871358e+03,1.045249600000000001e+00,8.192035510737835646e-02,2.020481206561192122e-02
1.518949086009170742e+03,1.034648100000000071e+00,8.190029254073362408e-02,1.309742685893174746e-02
